"","FirstDate","gdpg","gap1","gap2","unrate","lshr","xli","xli2","fac","rate","yield","quarter","group"
"187",1998-10-01,0.0159638624905252,89.7069820161458,13014.9975946796,4.5,109.387,4.9,0.06,0.11512364,4.028,4.569,1998 Q4,1998
"188",1999-01-01,0.00935048512744718,90.009636380661,13171.7027894697,4.3,109.746,3.9,0.06,0.20129016,4.394,4.438,1999 Q1,1999
"189",1999-04-01,0.00831278184956954,90.187146291244,13322.4882609254,4.3,109.469,2.1,0.14,0.013683316,4.558,4.665,1999 Q2,1999
"190",1999-07-01,0.0131717032857808,90.3451032402888,13481.0668961066,4.3,109.069,3.4,0.1,0.26534234,4.438,5.178,1999 Q3,1999
"191",1999-10-01,0.0162735356710667,90.5956709219416,13655.3726988281,4.1,109.112,3.4,0.08,0.365587,4.501,5.372,1999 Q4,1999
"192",2000-01-01,0.00362136900805158,90.9057244973338,13808.6399675485,4,112.671,4.3,0.07,0.28693509,5.102,5.893,2000 Q1,2000
"193",2000-04-01,0.0180490103449794,90.9747931304511,13983.4150066947,3.8,110.318,2.7,0.12,0.3017074,5.856,6.299,2000 Q2,2000
"194",2000-07-01,0.00101880670371826,91.3194243715523,14129.3235338415,4,111.867,3.9,0.1,-0.044645352,5.629,6.394,2000 Q3,2000
"195",2000-10-01,0.00595263578488895,91.3388970872125,14263.264161636,3.9,110.994,3.6,0.11,-0.044773925,5.92,6.191,2000 Q4,2000
"196",2001-01-01,-0.00328337244914248,91.452712850843,14360.2384155542,4.2,113.468,4.6,0.09,-0.42364309,5.769,5.428,2001 Q1,2001
"197",2001-04-01,0.00622560991477131,91.3899252511823,14451.5688352003,4.4,111.536,3,0.17,-0.32096154,4.432,4.154,2001 Q2,2001
"198",2001-07-01,-0.00401443904181734,91.508995277898,14509.0942429439,4.6,110.92,1.1,0.17,0.027982719,3.415,3.878,2001 Q3,2001
"199",2001-10-01,0.00274398630235728,91.4322068775938,14556.3312177616,5.3,110.343,0.4,0.16,NA,2.378,2.515,2001 Q4,2001
